Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
webpackUniversalModuleDefinition,5,True,True,True,False,False
__webpack_require__,3,True,True,True,False,False
d,1,True,False,False,True,False
r,1,True,False,False,True,False
t,1,True,False,False,True,False
getDefault,2,True,True,True,True,False
getModuleExports,3,True,True,True,True,False
n,1,True,False,False,True,False
o,1,True,False,False,True,False
extend,1,True,True,True,True,False
clone,1,True,True,True,True,False
keys,1,True,False,True,True,False
values,1,True,False,True,True,False
get,1,True,True,True,True,False
set,1,True,True,True,True,False
shuffle,1,True,True,True,True,False
choose,1,True,True,True,True,False
isElement,2,True,False,True,True,False
isArray,2,True,True,True,True,False
isFunction,2,True,False,True,True,False
isPlainObject,3,True,True,True,True,False
isString,2,True,False,True,True,False
clamp,1,True,True,True,True,False
sign,1,True,True,True,True,False
now,1,True,False,True,True,False
random,1,True,False,True,True,False
_seededRandom,2,True,True,True,True,False
colorToNumber,3,True,False,True,True,False
log,1,True,True,True,True,False
info,1,True,False,True,True,False
warn,1,True,True,True,True,False
warnOnce,2,True,True,True,True,False
deprecated,1,True,True,True,True,False
nextId,2,False,False,True,True,False
indexOf,2,True,False,True,True,False
map,1,True,False,True,True,False
topologicalSort,2,True,False,True,True,False
_topologicalSort,2,True,False,True,True,False
chain,1,True,False,True,True,False
chain,1,True,False,True,True,False
chainPathBefore,3,True,False,True,True,False
chainPathAfter,3,True,False,True,True,False
setDecomp,2,False,True,True,True,False
getDecomp,2,False,True,True,True,False
create,1,True,True,True,True,False
update,1,True,True,True,True,False
contains,1,True,True,True,True,False
overlaps,1,True,False,True,True,False
translate,1,True,True,True,True,False
shift,1,True,False,True,True,False
create,1,True,True,True,True,False
clone,1,True,True,True,True,False
magnitude,1,True,False,True,True,False
magnitudeSquared,2,True,True,True,True,False
rotate,1,True,True,True,True,False
rotateAbout,2,True,True,True,True,False
normalise,1,False,False,True,True,False
dot,1,True,False,True,True,False
cross,1,True,True,True,True,False
cross3,2,True,True,False,False,False
add,1,True,True,True,True,False
sub,1,True,True,True,True,False
mult,1,False,False,True,True,False
div,1,True,False,True,True,False
perp,1,False,False,True,True,False
neg,1,True,False,True,True,False
angle,1,True,False,True,True,False
create,1,True,True,True,True,False
fromPath,2,True,False,True,True,False
centre,1,False,False,True,True,False
mean,1,True,True,True,True,False
area,1,True,False,True,True,False
inertia,1,True,True,True,True,False
translate,1,True,True,True,True,False
rotate,1,True,True,True,True,False
contains,1,True,True,True,True,False
scale,1,True,False,True,True,False
chamfer,1,True,True,True,True,False
clockwiseSort,2,True,False,True,True,False
isConvex,2,True,False,True,True,False
hull,1,True,False,True,True,False
create,1,True,True,True,True,False
nextGroup,2,True,False,True,True,False
nextCategory,2,True,False,True,True,False
_initProperties,2,False,False,True,True,False
set,1,True,True,True,True,False
setStatic,2,True,True,True,True,False
setMass,2,True,True,True,True,False
setDensity,2,True,True,True,True,False
setInertia,2,True,True,True,True,False
setVertices,2,True,True,True,True,False
setParts,2,True,True,True,True,False
setCentre,2,False,True,True,True,False
setPosition,2,True,True,True,True,False
setAngle,2,True,True,True,True,False
setVelocity,2,True,True,True,True,False
getVelocity,2,True,True,True,True,False
getSpeed,2,True,True,True,True,False
setSpeed,2,True,True,True,True,False
setAngularVelocity,3,True,True,True,True,False
getAngularVelocity,3,True,True,True,True,False
getAngularSpeed,3,True,True,True,True,False
setAngularSpeed,3,True,True,True,True,False
translate,1,True,True,True,True,False
rotate,1,True,True,True,True,False
scale,1,True,False,True,True,False
update,1,True,True,True,True,False
updateVelocities,2,True,True,True,True,False
applyForce,2,True,True,True,True,False
_totalProperties,2,True,False,True,True,False
on,1,True,False,True,True,False
off,1,True,False,True,True,False
trigger,1,True,False,True,True,False
create,1,True,True,True,True,False
