Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
writeMinified,2,True,True,True,True,False
recursiveMinify,2,True,True,True,True,False
matchIcon,2,True,True,True,True,False
s,1,True,False,False,True,False
e,1,True,False,False,True,False
Face,1,True,True,True,False,False
getOtherPoints,3,True,True,True,True,False
findThirdPoint,3,True,True,True,True,False
isAdjacentTo,3,True,False,True,True,False
getCentroid,2,True,True,True,True,False
getPointIfExists,4,True,True,True,True,False
Hexasphere,2,False,False,True,False,False
Point,1,True,True,True,False,False
subdivide,1,True,False,True,True,False
segment,1,True,False,True,True,False
midpoint,1,True,False,True,True,False
project,1,True,False,True,True,False
registerFace,2,True,True,True,True,False
getOrderedFaces,3,True,True,True,True,False
findCommonFace,3,True,True,True,True,False
toString,2,True,False,True,True,False
Tile,1,True,False,True,False,False
getLatLon,3,False,True,True,True,False
scaledBoundary,2,True,True,True,True,False
toString,2,True,False,True,True,False
normalize360,2,True,True,True,False,False
unsigned,1,True,False,True,True,False
trimLc,2,False,True,True,True,False
slice,1,True,True,True,True,False
append,1,True,True,True,True,False
clamp,1,True,True,True,True,False
mix,1,True,True,True,True,False
f2b,3,True,False,False,False,False
b2f,3,True,False,False,False,False
rgbToHsl,3,False,False,True,True,False
hue2rgb,3,False,False,False,False,False
hslToRgb,3,False,False,True,True,False
hex4ToRgba,4,False,False,False,False,False
hex7ToRgba,4,False,False,False,False,False
rgbaToHsva,3,False,False,True,True,False
hsvaToRgba,3,False,False,True,True,False
rgbaToHsl,3,False,False,True,True,False
rgbaToHsla,4,False,False,False,False,False
hslToRgba,3,False,False,True,True,False
hslaToRgba,4,False,False,False,False,False
Color,1,True,False,True,False,False
color,1,True,False,True,True,False
modifyComponent,2,True,True,True,True,False
change,1,True,True,True,True,False
modifyHsva,2,False,True,True,True,False
hex,1,True,False,True,True,False
hex,1,True,False,True,True,False
float3,2,True,False,False,False,False
float4,2,True,False,False,False,False
isArray,2,True,True,True,True,False
Vec2,2,True,False,False,False,False
fromArray,2,True,True,True,True,False
inject,1,True,True,True,True,False
nextId,2,False,False,True,True,False
nextQuadrantId,3,False,False,True,True,False
hasCollision,2,True,True,True,True,False
