Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
removePadding,2,True,True,True,True,False
AESDecryptor,4,False,False,True,False,False
o,1,True,False,False,True,False
r,1,True,False,False,True,False
setTimestamp,2,True,True,True,True,False
push,1,True,True,True,True,False
reset,1,True,True,True,True,False
endTimeline,2,True,False,True,True,False
parseId3TagSize,5,False,True,False,False,False
getId3Offset,4,False,True,False,False,False
isLikelyAacData,4,False,False,True,True,False
parseSyncSafeInteger,4,True,True,True,True,False
percentEncode,2,True,False,True,True,False
parseIso88591,2,True,True,True,True,False
parseAdtsSize,4,False,True,False,False,False
parseType,2,True,True,True,True,False
parseSampleRate,3,True,True,True,True,False
parseAacTimestamp,3,False,True,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
reset,1,True,True,True,True,False
endTimeline,2,True,False,True,True,False
push,1,True,True,True,True,False
reset,1,True,True,True,True,False
flush,1,True,False,True,True,False
endTimeline,2,True,False,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
partialFlush,2,True,False,True,True,False
reset,1,True,True,True,True,False
endTimeline,2,True,False,True,True,False
zeroFill,2,True,True,True,True,False
makeTable,2,True,True,True,True,False
exports,1,True,False,True,True,False
CaptionStream,2,True,True,True,False,False
push,1,True,True,True,True,False
flushCCStreams,3,True,False,True,True,False
flushStream,2,True,True,True,True,False
flush,1,True,False,True,True,False
partialFlush,2,True,False,True,True,False
reset,1,True,True,True,True,False
dispatchCea608Packet,4,False,True,True,False,False
setsChannel1Active,4,True,False,False,False,False
setsChannel2Active,4,True,False,False,False,False
setsTextOrXDSActive,5,False,False,True,True,False
getCharFromCode,4,True,True,True,True,False
createDisplayBuffer,3,True,True,True,True,False
push,1,True,True,True,True,False
Cea608Stream,3,False,True,True,False,False
flushDisplayed,2,True,True,True,True,False
reset,1,True,True,True,True,False
setConstants,2,True,True,True,True,False
isSpecialCharacter,3,True,False,True,True,False
isExtCharacter,3,True,False,True,True,False
isMidRowCode,4,False,False,True,True,False
isOffsetControlCode,4,True,True,True,True,False
isPAC,2,False,False,True,True,False
isColorPAC,3,False,False,True,True,False
isNormalChar,3,True,False,True,True,False
setRollUp,3,True,True,True,True,False
addFormatting,2,True,True,True,True,False
clearFormatting,2,True,True,True,True,False
popOn,2,True,True,True,True,False
rollUp,2,True,True,True,True,False
shiftRowsUp_,3,True,False,True,True,False
paintOn,2,True,False,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
endTimeline,2,True,False,True,True,False
reset,1,True,True,True,True,False
push,1,True,True,True,True,False
processPes_,2,False,True,True,True,False
parsePes,2,False,True,True,True,False
flushStream,2,True,True,True,True,False
push,1,True,True,True,True,False
reset,1,True,True,True,True,False
flushStreams_,2,True,False,True,True,False
flush,1,True,False,True,True,False
percentEncode,2,True,False,True,True,False
parseUtf8,2,True,True,True,True,False
parseIso88591,2,True,True,True,True,False
parseSyncSafeInteger,4,True,True,True,True,False
push,1,True,True,True,True,False
handleRollover,2,True,True,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
endTimeline,2,True,False,True,True,False
discontinuity,1,True,False,True,True,False
reset,1,True,True,True,True,False
TimestampRolloverStream,3,True,True,True,False,False
sumFrameByteLengths,4,True,True,True,True,False
prefixWithSilence,3,True,True,True,True,False
trimAdtsFramesByEarliestDts,7,False,True,False,False,False
generateSampleTable,3,True,True,True,True,False
concatenateFrameData,3,True,True,True,True,False
mapToSample,3,True,False,True,True,False
findSeiNals,4,False,True,False,False,False
parseSamples,2,True,True,True,True,False
parseCaptionNals,4,False,True,False,False,False
parseEmbeddedCaptions,3,True,True,True,True,False
isInitialized,2,True,True,True,True,False
init,1,False,False,True,True,False
isNewInit,3,False,False,True,True,False
parse,1,True,True,True,True,False
pushNals,3,False,True,False,False,False
flushStream,2,True,True,True,True,False
clearParsedCaptions,3,True,True,True,True,False
resetCaptionStream,3,True,True,True,True,False
clearAllCaptions,3,True,False,True,True,False
reset,1,True,True,True,True,False
CaptionParser,2,True,False,True,False,False
findBox,2,True,True,True,True,False
groupNalsIntoFrames,5,False,False,False,False,False
groupFramesIntoGops,4,False,False,True,True,False
extendFirstKeyFrame,4,True,True,True,True,False
createDefaultSample,3,True,True,True,True,False
sampleForFrame,3,True,False,True,True,False
generateSampleTable,3,True,True,True,True,False
concatenateNalData,3,False,True,True,True,False
generateSampleTableForFrame,5,True,True,True,True,False
concatenateNalDataForFrame,5,False,True,True,True,False
parseType,2,True,True,True,True,False
collectDtsInfo,3,False,True,True,True,False
clearDtsInfo,3,False,True,True,True,False
calculateTrackBaseMediaDecodeTime,6,True,True,True,True,False
arrayEquals,2,True,True,True,True,False
generateVideoSegmentTimingInfo,5,True,True,True,True,False
push,1,True,True,True,True,False
setEarliestDts,3,False,True,True,True,False
setVideoBaseMediaDecodeTime,6,True,True,True,True,False
setAudioAppendStart,4,True,True,True,True,False
flush,1,True,False,True,True,False
reset,1,True,True,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
reset,1,True,True,True,True,False
resetStream_,2,True,True,True,True,False
getGopForFusion_,4,False,True,True,True,False
alignGopsAtStart_,4,False,True,True,True,False
alignGopsAtEnd_,4,False,True,True,True,False
alignGopsWith,3,False,True,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
setRemux,2,False,True,True,True,False
setupAacPipeline,3,False,False,True,True,False
setupTsPipeline,3,True,False,True,True,False
setBaseMediaDecodeTime,5,True,True,True,True,False
setAudioAppendStart,4,True,True,True,True,False
setRemux,2,False,True,True,True,False
alignGopsWith,3,False,True,True,True,False
push,1,True,True,True,True,False
flush,1,True,False,True,True,False
endTimeline,2,True,False,True,True,False
reset,1,True,True,True,True,False
resetCaptions,2,True,True,True,True,False
parseSei,2,False,True,True,True,False
parseUserData,3,True,True,True,True,False
parseCaptionPackets,3,True,True,True,True,False
discardEmulationPreventionBytes,4,True,False,True,True,False
parseSampleFlags,3,True,True,True,True,False
tfdt,1,False,False,True,True,False
tfhd,1,False,False,True,True,False
trun,1,False,False,True,True,False
toUnsigned,2,True,False,True,True,False
toHexString,3,True,False,True,True,False
length,1,True,False,True,True,False
bitsAvailable,2,True,False,True,True,False
loadWord,2,True,False,True,True,False
skipBits,2,True,True,True,True,False
readBits,2,True,True,True,True,False
