Method Name,Individual Word,Dictionary Word,POS Tag,Length (Characters)
getFixedUrl,get,True,VERB,3
getFixedUrl,Fixed,True,VERB,5
getFixedUrl,Url,False,NOUN,3
main,main,True,ADJ,4
generateConfig,generate,True,VERB,8
generateConfig,Config,False,PROPN,6
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
createRandomString,create,True,VERB,6
createRandomString,Random,True,ADJ,6
createRandomString,String,True,NOUN,6
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
createDupkey,create,True,VERB,6
createDupkey,Dup,True,NOUN,3
createDupkey,key,True,ADJ,3
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
exports,exports,True,NOUN,7
main,main,True,ADJ,4
getAllMusicFiles,get,True,VERB,3
getAllMusicFiles,All,True,PRON,3
getAllMusicFiles,Music,True,NOUN,5
getAllMusicFiles,Files,True,NOUN,5
uploadArrayOfFile,upload,True,VERB,6
uploadArrayOfFile,Array,True,VERB,5
uploadArrayOfFile,Of,True,ADP,2
uploadArrayOfFile,File,True,VERB,4
getParsedArgs,get,True,VERB,3
getParsedArgs,Parsed,True,VERB,6
getParsedArgs,Args,False,PROPN,4
main,main,True,ADJ,4
main,main,True,ADJ,4
test,test,True,NOUN,4
exports,exports,True,NOUN,7
shell_read,shell,True,PROPN,5
shell_read,read,True,VERB,4
logExceptionOnExit,log,True,VERB,3
logExceptionOnExit,Exception,True,NOUN,9
logExceptionOnExit,On,True,ADP,2
logExceptionOnExit,Exit,True,NOUN,4
inspect,inspect,True,VERB,7
onload,on,True,ADP,2
onload,load,True,NOUN,4
T,T,True,NOUN,1
UTF8ArrayToString,UTF8,False,VERB,4
UTF8ArrayToString,Array,True,VERB,5
UTF8ArrayToString,To,True,PART,2
UTF8ArrayToString,String,True,NOUN,6
UTF8ToString,UTF8,False,VERB,4
UTF8ToString,To,True,PART,2
UTF8ToString,String,True,NOUN,6
UTF8ToString,UTF8,False,VERB,4
UTF8ToString,To,True,PART,2
UTF8ToString,String,True,NOUN,6
stringToUTF8Array,string,True,PROPN,6
stringToUTF8Array,To,True,PART,2
stringToUTF8Array,UTF8,False,VERB,4
stringToUTF8Array,Array,True,VERB,5
UTF8CharCount,UTF8,False,VERB,4
UTF8CharCount,Char,True,PROPN,4
UTF8CharCount,Count,True,NOUN,5
UTF16ArrayToString,UTF16,False,NOUN,5
UTF16ArrayToString,Array,True,VERB,5
UTF16ArrayToString,To,True,PART,2
UTF16ArrayToString,String,True,NOUN,6
H,H,True,NOUN,1
Y,Y,True,NOUN,1
V,V,True,NOUN,1
z,z,True,X,1
B,B,True,NOUN,1
abort,abort,True,ADJ,5
isDataURI,is,True,AUX,2
isDataURI,Data,True,NOUN,4
isDataURI,URI,False,PROPN,3
isFileURI,is,True,AUX,2
isFileURI,File,True,VERB,4
isFileURI,URI,False,PROPN,3
getBinary,get,True,VERB,3
getBinary,Binary,True,ADJ,6
callRuntimeCallbacks,call,True,VERB,4
callRuntimeCallbacks,Runtime,False,NOUN,7
callRuntimeCallbacks,Callbacks,True,NOUN,9
it,it,True,PRON,2
set_type,set,True,VERB,3
set_type,type,True,NOUN,4
get_type,get,True,VERB,3
get_type,type,True,NOUN,4
set_destructor,set,True,VERB,3
set_destructor,destructor,True,NOUN,10
get_destructor,get,True,VERB,3
get_destructor,destructor,True,NOUN,10
set_refcount,set,True,VERB,3
set_refcount,ref,True,PROPN,3
set_refcount,count,True,VERB,5
set_caught,set,True,VERB,3
set_caught,caught,True,VERB,6
get_caught,get,True,VERB,3
get_caught,caught,True,VERB,6
set_rethrown,set,True,VERB,3
set_rethrown,ret,False,PROPN,3
set_rethrown,hr,True,NOUN,2
set_rethrown,own,True,ADJ,3
get_rethrown,get,True,VERB,3
get_rethrown,ret,False,PROPN,3
get_rethrown,hr,True,NOUN,2
get_rethrown,own,True,ADJ,3
init,init,True,PROPN,4
add_ref,add,True,VERB,3
add_ref,ref,True,PROPN,3
release_ref,release,True,VERB,7
release_ref,ref,True,PROPN,3
