Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
n,1,True,False,False,True,False
t,1,True,False,False,True,False
e,1,True,False,False,True,False
i,1,True,False,False,True,False
n,1,True,False,False,True,False
r,1,True,False,False,True,False
initEngine,2,False,False,True,True,False
n,1,True,False,False,True,False
_logToWebPage,4,True,True,True,True,False
assertID,2,False,False,True,True,False
error,1,True,False,True,True,False
assert,1,True,False,True,True,False
warn,1,True,True,True,True,False
info,1,True,False,True,True,False
error,1,True,False,True,True,False
assert,1,True,False,True,True,False
warn,1,True,True,True,True,False
log,1,True,True,True,True,False
info,1,True,False,True,True,False
assertID,2,False,False,True,True,False
_initDebugSetting,3,False,True,True,True,False
_throw,1,True,True,True,True,False
speed,1,True,False,True,True,False
follow,1,True,True,True,True,False
n,1,True,False,False,True,False
r,1,True,False,False,True,False
cardinalSplineAt,3,True,False,True,True,False
getControlPointAt,4,True,True,True,True,False
cardinalSplineTo,3,True,False,True,True,False
cardinalSplineBy,3,True,False,True,True,False
catmullRomTo,3,False,True,True,True,False
catmullRomBy,3,False,True,True,True,False
actionEase,2,True,False,True,True,False
easeRateAction,3,True,True,True,True,False
easeIn,2,True,False,True,True,False
easeOut,2,True,False,True,True,False
easeInOut,3,True,False,True,True,False
easeExponentialIn,3,True,False,True,True,False
easeExponentialOut,3,True,False,True,True,False
easeExponentialInOut,4,True,False,True,True,False
easeSineIn,3,True,True,True,True,False
easeSineOut,3,True,True,True,True,False
easeSineInOut,4,True,True,True,True,False
easeElasticIn,3,True,False,True,True,False
easeElasticOut,3,True,False,True,True,False
easeElasticInOut,4,True,False,True,True,False
_bounceTime,2,True,False,True,True,False
easeBounceIn,3,True,False,True,True,False
easeBounceOut,3,True,False,True,True,False
easeBounceInOut,4,True,False,True,True,False
easeBackIn,3,True,False,True,True,False
easeBackOut,3,True,False,True,True,False
easeBackInOut,4,True,False,True,True,False
easeBezierAction,3,False,False,True,True,False
easeQuadraticActionIn,4,True,False,True,True,False
easeQuadraticActionOut,4,True,False,True,True,False
easeQuadraticActionInOut,5,True,False,True,True,False
easeQuarticActionIn,4,False,False,True,True,False
easeQuarticActionOut,4,False,False,True,True,False
easeQuarticActionInOut,5,False,False,True,True,False
easeQuinticActionIn,4,False,False,True,True,False
easeQuinticActionOut,4,False,False,True,True,False
easeQuinticActionInOut,5,False,False,True,True,False
easeCircleActionIn,4,True,False,True,True,False
easeCircleActionOut,4,True,False,True,True,False
easeCircleActionInOut,5,True,False,True,True,False
easeCubicActionIn,4,True,False,True,True,False
easeCubicActionOut,4,True,False,True,True,False
easeCubicActionInOut,5,True,False,True,True,False
show,1,True,True,True,True,False
hide,1,True,True,True,True,False
toggleVisibility,2,True,False,True,True,False
removeSelf,2,True,True,True,True,False
flipX,2,True,True,False,True,False
flipY,2,True,True,False,True,False
place,1,True,False,True,True,False
callFunc,2,False,True,True,True,False
actionInterval,2,True,False,True,True,False
sequence,1,True,False,True,True,False
_actionOneTwo,3,True,False,True,True,False
repeat,1,True,False,True,True,False
repeatForever,2,True,False,True,True,False
spawn,1,True,False,True,True,False
_actionOneTwo,3,True,False,True,True,False
rotateTo,2,True,True,True,True,False
rotateBy,2,True,True,True,True,False
moveBy,2,True,True,True,True,False
moveTo,2,True,True,True,True,False
skewTo,2,True,False,True,True,False
skewBy,2,True,False,True,True,False
jumpBy,2,True,True,True,True,False
jumpTo,2,True,True,True,True,False
bezierAt,2,False,False,True,True,False
bezierBy,2,False,False,True,True,False
bezierTo,2,False,False,True,True,False
scaleTo,2,True,False,True,True,False
