Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
get_asset_from_kv,4,False,True,True,False,True
is_error,2,True,False,True,False,True
handler,1,True,False,True,True,False
is_static_file,3,True,True,True,False,True
split_headers,2,True,True,True,False,True
env,1,True,False,True,True,False
startServer,2,True,True,True,True,False
static_vercel_config,3,False,True,True,False,True
load,1,True,False,True,True,False
GET,1,True,True,True,False,False
GET,1,True,True,True,False,False
load,1,True,False,True,True,False
run_get_pathname_test,5,True,True,True,False,False
get_pathname,3,True,True,True,False,False
transform,1,True,True,True,True,False
create,1,True,True,True,True,False
write_template_files,3,True,True,True,False,True
write_common_files,3,True,True,True,False,True
matches_condition,2,True,False,True,False,True
merge,1,True,True,True,True,False
sort_keys,2,True,True,True,False,True
sort_files,2,True,True,True,False,True
to_valid_package_name,4,True,False,True,False,True
convert_typescript,2,True,True,True,False,True
strip_jsdoc,2,False,False,True,False,True
generate_templates,2,True,True,True,False,True
generate_shared,2,True,True,True,False,True
main,1,True,False,True,True,False
adapt,1,True,True,True,True,False
object,1,True,False,True,True,False
validate,1,True,True,True,True,False
string,1,True,False,True,True,False
string_array,2,True,True,True,False,True
number,1,True,False,True,True,False
boolean,1,True,False,True,True,False
list,1,True,False,True,True,False
fun,1,True,False,True,True,False
assert_string,2,True,False,True,False,True
create_static_module,3,True,True,True,False,True
create_dynamic_module,3,True,True,True,False,True
create_static_types,3,True,True,True,False,True
create_dynamic_types,3,True,True,True,False,True
decode,1,True,False,True,True,False
dequeue,1,True,False,True,True,False
queue,1,True,False,True,True,False
sleep,1,True,False,True,True,False
init,1,False,False,True,True,False
create,1,True,True,True,True,False
update,1,True,True,True,True,False
all,1,True,False,True,True,False
all_types,2,True,False,True,False,True
server,1,True,False,True,True,False
write_if_changed,3,True,True,True,False,True
write,1,True,True,True,True,False
dedent,1,False,False,True,True,False
write_root,2,True,True,True,False,True
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
load,1,True,False,True,True,False
get_raw_body,3,True,True,True,False,True
getRequest,2,True,True,True,True,False
cancel,1,True,True,True,True,False
next,1,True,False,True,True,False
setResponse,2,True,True,True,True,False
build_server_nodes,3,True,True,True,False,True
build_service_worker,3,True,True,True,False,True
traverse,1,True,True,True,True,False
find_deps,2,True,True,True,False,True
resolve_symlinks,2,True,True,True,False,True
assets_base,2,True,False,True,False,True
is_illegal,2,True,False,True,False,True
follow,1,True,True,True,True,False
module_guard,2,True,True,True,False,True
normalize_id,2,False,True,True,False,True
remove_query_from_id,4,False,True,True,False,True
getStores,2,True,True,True,True,False
get_store,2,True,True,True,False,True
create_leaf_loader,3,True,True,True,False,True
create_layout_loader,3,True,True,True,False,True
parse,1,True,True,True,True,False
start,1,True,True,True,True,False
replace_implementations,2,True,True,True,False,True
hash,1,True,False,True,True,False
sha256,1,True,False,True,True,False
frac,1,False,False,True,True,False
precompute,1,True,True,True,True,False
reverse_endianness,2,False,True,True,False,True
encode,1,True,False,True,True,False
base64,1,True,False,True,True,False
create_fetch,2,True,True,True,False,True
fix_stack_trace,3,True,True,True,False,True
set_private_env,3,True,True,True,False,True
set_public_env,3,True,True,True,False,True
set_fix_stack_trace,4,True,True,True,False,True
validate_depends,2,False,True,True,False,True
compact,1,True,True,True,True,False
filter_private_env,3,True,True,True,False,True
filter_public_env,3,True,True,True,False,True
coalesce_to_error,3,True,True,True,False,True
normalize_error,2,True,True,True,False,True
mkdirp,1,False,False,True,True,False
rimraf,1,False,False,True,True,False
go,1,True,True,True,True,False
copy,1,True,False,True,True,False
walk_dir,2,False,True,True,False,True
